year,region,type,price
2003,California,4bedroom,404991.67
2003,California,5BedroomOrMore,529966.67
2003,California,BottomTier,184633.33
2003,California,CondoCoop,296625
2003,California,MiddleTier,331108.33
2003,California,House,338608.33
2003,California,TopTier,574666.67
2003,Colorado,1bedroom,132291.67
2003,Colorado,2bedroom,167533.33
2003,Colorado,3bedroom,206791.67
2003,Colorado,4bedroom,278025
2003,Colorado,5BedroomOrMore,331041.67
2003,Colorado,BottomTier,137983.33
2003,Colorado,CondoCoop,165066.67
2003,Colorado,MiddleTier,206975
2003,Colorado,House,214983.33
2003,Colorado,TopTier,342258.33
2003,Connecticut,1bedroom,112583.33
2003,Connecticut,2bedroom,161050
2003,Connecticut,3bedroom,219800
2003,Connecticut,4bedroom,342083.33
2003,Connecticut,5BedroomOrMore,558408.33
2003,Connecticut,BottomTier,138258.33
2003,Connecticut,CondoCoop,147983.33
2003,Connecticut,MiddleTier,224916.67
2003,Connecticut,House,240491.67
2003,Connecticut,TopTier,424108.33
2003,Delaware,1bedroom,109691.67
2003,Delaware,2bedroom,121533.33
2003,Delaware,3bedroom,153325
2003,Delaware,4bedroom,247950
2003,Delaware,5BedroomOrMore,293758.33
2003,Delaware,BottomTier,100733.33
2003,Delaware,CondoCoop,NaN
2003,Delaware,MiddleTier,160091.67
2003,Delaware,House,159133.33
2003,Delaware,TopTier,271908.33
2003,DistrictofColumbia,1bedroom,234558.33
2003,DistrictofColumbia,2bedroom,274250
2003,DistrictofColumbia,3bedroom,224925
2003,DistrictofColumbia,4bedroom,385391.67
2003,DistrictofColumbia,5BedroomOrMore,846858.33
2003,DistrictofColumbia,BottomTier,143591.67
2003,DistrictofColumbia,CondoCoop,247483.33
2003,DistrictofColumbia,MiddleTier,251116.67
2003,DistrictofColumbia,House,263325
2003,DistrictofColumbia,TopTier,552175
2003,Florida,1bedroom,76808.33
2003,Florida,2bedroom,109250
2003,Florida,3bedroom,144975
2003,Florida,4bedroom,215350
2003,Florida,5BedroomOrMore,334633.33
2003,Florida,BottomTier,82e3
2003,Florida,CondoCoop,121033.33
2003,Florida,MiddleTier,142716.67
2003,Florida,House,149783.33
2003,Florida,TopTier,270066.67
2003,Georgia,1bedroom,131800
2003,Georgia,2bedroom,101375
2003,Georgia,3bedroom,130625
2003,Georgia,4bedroom,211308.33
2003,Georgia,5BedroomOrMore,311008.33
2003,Georgia,BottomTier,81908.33
2003,Georgia,CondoCoop,145775
2003,Georgia,MiddleTier,137008.33
2003,Georgia,House,136508.33
2003,Georgia,TopTier,243516.67
2003,Hawaii,1bedroom,174008.33
2003,Hawaii,2bedroom,233833.33
2003,Hawaii,3bedroom,306400
2003,Hawaii,4bedroom,396141.67
2003,Hawaii,5BedroomOrMore,458733.33
2003,Hawaii,BottomTier,151683.33
2003,Hawaii,CondoCoop,208316.67
2003,Hawaii,MiddleTier,301575
2003,Hawaii,House,356925
2003,Hawaii,TopTier,515750
2003,Idaho,1bedroom,86891.67
2003,Idaho,2bedroom,93341.67
2003,Idaho,3bedroom,122975
2003,Idaho,4bedroom,153933.33
2003,Idaho,5BedroomOrMore,187075
2003,Idaho,BottomTier,90291.67
2003,Idaho,CondoCoop,115258.33
2003,Idaho,MiddleTier,126983.33
2003,Idaho,House,127333.33
2003,Idaho,TopTier,200650
2003,Illinois,1bedroom,146658.33
2003,Illinois,2bedroom,138350
2003,Illinois,3bedroom,154108.33
2003,Illinois,4bedroom,257266.67
2003,Illinois,5BedroomOrMore,338216.67
2003,Illinois,BottomTier,83125
2003,Illinois,CondoCoop,175125
2003,Illinois,MiddleTier,165491.67
2003,Illinois,House,161766.67
2003,Illinois,TopTier,303150
2003,Indiana,1bedroom,58208.33
2003,Indiana,2bedroom,71833.33
2003,Indiana,3bedroom,106425
2003,Indiana,4bedroom,151708.33
2003,Indiana,5BedroomOrMore,168966.67
2003,Indiana,BottomTier,64816.67
2003,Indiana,CondoCoop,114050
2003,Indiana,MiddleTier,103058.33
2003,Indiana,House,102575
2003,Indiana,TopTier,170500
2003,Iowa,1bedroom,72308.33
2003,Iowa,2bedroom,82416.67
2003,Iowa,3bedroom,104175
2003,Iowa,4bedroom,125258.33
2003,Iowa,5BedroomOrMore,NaN
2003,Iowa,BottomTier,67025
2003,Iowa,CondoCoop,110300
2003,Iowa,MiddleTier,87500
2003,Iowa,House,86741.67
2003,Iowa,TopTier,148725
2003,Kansas,1bedroom,NaN
2003,Kansas,2bedroom,NaN
2003,Kansas,3bedroom,104175
2003,Kansas,4bedroom,NaN
2003,Kansas,5BedroomOrMore,NaN
2003,Kansas,BottomTier,NaN
2003,Kansas,CondoCoop,104950
2003,Kansas,MiddleTier,NaN
2003,Kansas,House,NaN
2003,Kansas,TopTier,NaN
2003,Kentucky,1bedroom,71975
2003,Kentucky,2bedroom,86741.67
2003,Kentucky,3bedroom,110833.33
2003,Kentucky,4bedroom,178033.33
2003,Kentucky,5BedroomOrMore,209691.67
2003,Kentucky,BottomTier,64050
2003,Kentucky,CondoCoop,108625
2003,Kentucky,MiddleTier,105008.33
2003,Kentucky,House,104758.33
2003,Kentucky,TopTier,184675
2003,Louisiana,1bedroom,NaN
2003,Louisiana,2bedroom,NaN
2003,Louisiana,3bedroom,111600
2003,Louisiana,4bedroom,NaN
2003,Louisiana,5BedroomOrMore,NaN
2003,Louisiana,BottomTier,58791.67
2003,Louisiana,CondoCoop,NaN
2003,Louisiana,MiddleTier,NaN
2003,Louisiana,House,NaN
2003,Louisiana,TopTier,152191.67
2003,Maine,1bedroom,140108.33
2003,Maine,2bedroom,164191.67
2003,Maine,3bedroom,187825
2003,Maine,4bedroom,234791.67
2003,Maine,5BedroomOrMore,292216.67
2003,Maine,BottomTier,99208.33
2003,Maine,CondoCoop,175725
2003,Maine,MiddleTier,174816.67
2003,Maine,House,174700
2003,Maine,TopTier,307616.67
2003,Maryland,1bedroom,124175
2003,Maryland,2bedroom,136166.67
2003,Maryland,3bedroom,175041.67
2003,Maryland,4bedroom,276750
2003,Maryland,5BedroomOrMore,386108.33
2003,Maryland,BottomTier,102141.67
2003,Maryland,CondoCoop,168558.33
2003,Maryland,MiddleTier,191308.33
2003,Maryland,House,198150
2003,Maryland,TopTier,354741.67
2003,Massachusetts,1bedroom,198916.67
2003,Massachusetts,2bedroom,242300
2003,Massachusetts,3bedroom,297208.33
2003,Massachusetts,4bedroom,410908.33
2003,Massachusetts,5BedroomOrMore,548341.67
2003,Massachusetts,BottomTier,184541.67
2003,Massachusetts,CondoCoop,246475
2003,Massachusetts,MiddleTier,301941.67
2003,Massachusetts,House,313383.33
2003,Massachusetts,TopTier,489791.67
2003,Michigan,1bedroom,100716.67
2003,Michigan,2bedroom,119458.33
2003,Michigan,3bedroom,152283.33
2003,Michigan,4bedroom,254733.33
2003,Michigan,5BedroomOrMore,254775
2003,Michigan,BottomTier,77058.33
2003,Michigan,CondoCoop,170641.67
2003,Michigan,MiddleTier,134383.33
2003,Michigan,House,131666.67
2003,Michigan,TopTier,234850
2003,Minnesota,1bedroom,121833.33
2003,Minnesota,2bedroom,160408.33
2003,Minnesota,3bedroom,187441.67
2003,Minnesota,4bedroom,233508.33
2003,Minnesota,5BedroomOrMore,296191.67
2003,Minnesota,BottomTier,111300
2003,Minnesota,CondoCoop,167483.33
2003,Minnesota,MiddleTier,178366.67
2003,Minnesota,House,180150
2003,Minnesota,TopTier,283275
2003,Mississippi,1bedroom,NaN
2003,Mississippi,2bedroom,NaN
2003,Mississippi,3bedroom,85716.67
2003,Mississippi,4bedroom,151458.33
2003,Mississippi,5BedroomOrMore,157766.67
2003,Mississippi,BottomTier,46333.33
2003,Mississippi,CondoCoop,NaN
2003,Mississippi,MiddleTier,79441.67
2003,Mississippi,House,79366.67
2003,Mississippi,TopTier,139083.33
2003,Missouri,1bedroom,78516.67
2003,Missouri,2bedroom,96866.67
2003,Missouri,3bedroom,141675
2003,Missouri,4bedroom,233833.33
2003,Missouri,5BedroomOrMore,296025
2003,Missouri,BottomTier,82366.67
2003,Missouri,CondoCoop,124041.67
2003,Missouri,MiddleTier,132725
2003,Missouri,House,133266.67
2003,Missouri,TopTier,225266.67
2003,Montana,1bedroom,78225
2003,Montana,2bedroom,92066.67
2003,Montana,3bedroom,125483.33
2003,Montana,4bedroom,140433.33
2003,Montana,5BedroomOrMore,163141.67
2003,Montana,BottomTier,80266.67
2003,Montana,CondoCoop,108516.67
2003,Montana,MiddleTier,117783.33
2003,Montana,House,118850
2003,Montana,TopTier,178125
2003,Nebraska,1bedroom,72841.67
2003,Nebraska,2bedroom,84491.67
2003,Nebraska,3bedroom,118200
2003,Nebraska,4bedroom,175783.33
2003,Nebraska,5BedroomOrMore,147533.33
2003,Nebraska,BottomTier,67700
2003,Nebraska,CondoCoop,117358.33
2003,Nebraska,MiddleTier,112691.67
2003,Nebraska,House,112641.67
2003,Nebraska,TopTier,180475
2003,Nevada,1bedroom,NaN
2003,Nevada,2bedroom,128033.33
2003,Nevada,3bedroom,169341.67
2003,Nevada,4bedroom,218841.67
2003,Nevada,5BedroomOrMore,299591.67
2003,Nevada,BottomTier,120541.67
2003,Nevada,CondoCoop,114983.33
2003,Nevada,MiddleTier,175833.33
2003,Nevada,House,189266.67
2003,Nevada,TopTier,281050
2003,NewHampshire,1bedroom,105e3
2003,NewHampshire,2bedroom,163875
2003,NewHampshire,3bedroom,221200
2003,NewHampshire,4bedroom,287916.67
2003,NewHampshire,5BedroomOrMore,316e3
2003,NewHampshire,BottomTier,128541.67
2003,NewHampshire,CondoCoop,163133.33
2003,NewHampshire,MiddleTier,204983.33
2003,NewHampshire,House,219e3
2003,NewHampshire,TopTier,317341.67
2003,NewJersey,1bedroom,157291.67
2003,NewJersey,2bedroom,193750
2003,NewJersey,3bedroom,239591.67
2003,NewJersey,4bedroom,338116.67
2003,NewJersey,5BedroomOrMore,435275
2003,NewJersey,BottomTier,145683.33
2003,NewJersey,CondoCoop,184691.67
2003,NewJersey,MiddleTier,258333.33
2003,NewJersey,House,263475
2003,NewJersey,TopTier,436450
2003,NewMexico,1bedroom,NaN
2003,NewMexico,2bedroom,106400
2003,NewMexico,3bedroom,132716.67
2003,NewMexico,4bedroom,178266.67
2003,NewMexico,5BedroomOrMore,232941.67
2003,NewMexico,BottomTier,105966.67
2003,NewMexico,CondoCoop,NaN
2003,NewMexico,MiddleTier,151266.67
2003,NewMexico,House,151525
2003,NewMexico,TopTier,232541.67
2003,NewYork,1bedroom,NaN
2003,NewYork,2bedroom,89741.67
2003,NewYork,3bedroom,109950
2003,NewYork,4bedroom,NaN
2003,NewYork,5BedroomOrMore,273166.67
2003,NewYork,BottomTier,75683.33
2003,NewYork,CondoCoop,NaN
2003,NewYork,MiddleTier,NaN
2003,NewYork,House,NaN
2003,NewYork,TopTier,NaN
2003,NorthCarolina,1bedroom,82491.67
2003,NorthCarolina,2bedroom,85658.33
2003,NorthCarolina,3bedroom,124375
2003,NorthCarolina,4bedroom,209041.67
2003,NorthCarolina,5BedroomOrMore,264566.67
2003,NorthCarolina,BottomTier,73425
2003,NorthCarolina,CondoCoop,117475
2003,NorthCarolina,MiddleTier,125741.67
2003,NorthCarolina,House,126408.33
2003,NorthCarolina,TopTier,227966.67
2003,Ohio,1bedroom,66675
2003,Ohio,2bedroom,84316.67
2003,Ohio,3bedroom,117500
2003,Ohio,4bedroom,183316.67
2003,Ohio,5BedroomOrMore,203616.67
2003,Ohio,BottomTier,70925
2003,Ohio,CondoCoop,109475
2003,Ohio,MiddleTier,118e3
2003,Ohio,House,118500
2003,Ohio,TopTier,198958.33
2003,Oklahoma,1bedroom,36200
2003,Oklahoma,2bedroom,41333.33
2003,Oklahoma,3bedroom,78708.33
2003,Oklahoma,4bedroom,141383.33
2003,Oklahoma,5BedroomOrMore,166041.67
2003,Oklahoma,BottomTier,40250
2003,Oklahoma,CondoCoop,56058.33
2003,Oklahoma,MiddleTier,74983.33
2003,Oklahoma,House,75350
2003,Oklahoma,TopTier,138816.67
2003,Oregon,1bedroom,121333.33
2003,Oregon,2bedroom,135975
2003,Oregon,3bedroom,167558.33
2003,Oregon,4bedroom,224666.67
2003,Oregon,5BedroomOrMore,260158.33
2003,Oregon,BottomTier,116591.67
2003,Oregon,CondoCoop,152291.67
2003,Oregon,MiddleTier,169900
2003,Oregon,House,170725
2003,Oregon,TopTier,275991.67
2003,Pennsylvania,1bedroom,80541.67
2003,Pennsylvania,2bedroom,89916.67
2003,Pennsylvania,3bedroom,115100
2003,Pennsylvania,4bedroom,216108.33
2003,Pennsylvania,5BedroomOrMore,210075
2003,Pennsylvania,BottomTier,59541.67
2003,Pennsylvania,CondoCoop,71125
2003,Pennsylvania,MiddleTier,114566.67
2003,Pennsylvania,House,121650
2003,Pennsylvania,TopTier,220900
2003,RhodeIsland,1bedroom,151341.67
2003,RhodeIsland,2bedroom,187591.67
2003,RhodeIsland,3bedroom,224566.67
2003,RhodeIsland,4bedroom,317925
2003,RhodeIsland,5BedroomOrMore,408808.33
2003,RhodeIsland,BottomTier,161200
2003,RhodeIsland,CondoCoop,188216.67
2003,RhodeIsland,MiddleTier,222375
2003,RhodeIsland,House,226508.33
2003,RhodeIsland,TopTier,364533.33
2003,SouthCarolina,1bedroom,84650
2003,SouthCarolina,2bedroom,84e3
2003,SouthCarolina,3bedroom,120258.33
2003,SouthCarolina,4bedroom,193083.33
2003,SouthCarolina,5BedroomOrMore,NaN
2003,SouthCarolina,BottomTier,60233.33
2003,SouthCarolina,CondoCoop,122291.67
2003,SouthCarolina,MiddleTier,110525
2003,SouthCarolina,House,109150
2003,SouthCarolina,TopTier,212225
2003,SouthDakota,1bedroom,72300
2003,SouthDakota,2bedroom,100666.67
2003,SouthDakota,3bedroom,119891.67
2003,SouthDakota,4bedroom,140733.33
2003,SouthDakota,5BedroomOrMore,177450
2003,SouthDakota,BottomTier,84591.67
2003,SouthDakota,CondoCoop,123425
2003,SouthDakota,MiddleTier,120425
2003,SouthDakota,House,120400
2003,SouthDakota,TopTier,179400
2003,Tennessee,1bedroom,73841.67
2003,Tennessee,2bedroom,71816.67
2003,Tennessee,3bedroom,111925
2003,Tennessee,4bedroom,193041.67
2003,Tennessee,5BedroomOrMore,286775
2003,Tennessee,BottomTier,51800
2003,Tennessee,CondoCoop,118658.33
2003,Tennessee,MiddleTier,96500
2003,Tennessee,House,95341.67
2003,Tennessee,TopTier,185741.67
2003,Texas,1bedroom,NaN
2003,Texas,2bedroom,NaN
2003,Texas,3bedroom,101308.33
2003,Texas,4bedroom,162866.67
2003,Texas,5BedroomOrMore,NaN
2003,Texas,BottomTier,NaN
2003,Texas,CondoCoop,NaN
2003,Texas,MiddleTier,106958.33
2003,Texas,House,107833.33
2003,Texas,TopTier,187433.33
2003,Utah,1bedroom,NaN
2003,Utah,2bedroom,127625
2003,Utah,3bedroom,157591.67
2003,Utah,4bedroom,178058.33
2003,Utah,5BedroomOrMore,222841.67
2003,Utah,BottomTier,124641.67
2003,Utah,CondoCoop,140825
2003,Utah,MiddleTier,164841.67
2003,Utah,House,169216.67
2003,Utah,TopTier,255466.67
2003,Vermont,1bedroom,132091.67
2003,Vermont,2bedroom,145191.67
2003,Vermont,3bedroom,175825
2003,Vermont,4bedroom,223450
2003,Vermont,5BedroomOrMore,245858.33
2003,Vermont,BottomTier,NaN
2003,Vermont,CondoCoop,159725
2003,Vermont,MiddleTier,183375
2003,Vermont,House,184675
2003,Vermont,TopTier,263741.67
2003,Virginia,1bedroom,138333.33
2003,Virginia,2bedroom,117400
2003,Virginia,3bedroom,151050
2003,Virginia,4bedroom,269225
2003,Virginia,5BedroomOrMore,385233.33
2003,Virginia,BottomTier,91133.33
2003,Virginia,CondoCoop,203316.67
2003,Virginia,MiddleTier,169416.67
2003,Virginia,House,162016.67
2003,Virginia,TopTier,352858.33
2003,Washington,1bedroom,137866.67
2003,Washington,2bedroom,157725
2003,Washington,3bedroom,196e3
2003,Washington,4bedroom,262591.67
2003,Washington,5BedroomOrMore,303783.33
2003,Washington,BottomTier,118900
2003,Washington,CondoCoop,172033.33
2003,Washington,MiddleTier,194700
2003,Washington,House,197658.33
2003,Washington,TopTier,329008.33
2003,WestVirginia,1bedroom,NaN
2003,WestVirginia,2bedroom,NaN
2003,WestVirginia,3bedroom,71233.33
2003,WestVirginia,4bedroom,98408.33
2003,WestVirginia,5BedroomOrMore,107783.33
2003,WestVirginia,BottomTier,NaN
2003,WestVirginia,CondoCoop,88533.33
2003,WestVirginia,MiddleTier,53916.67
2003,WestVirginia,House,53541.67
2003,WestVirginia,TopTier,111233.33
2003,Wisconsin,1bedroom,102750
2003,Wisconsin,2bedroom,112375
2003,Wisconsin,3bedroom,140291.67
2003,Wisconsin,4bedroom,176308.33
2003,Wisconsin,5BedroomOrMore,206533.33
2003,Wisconsin,BottomTier,88500
2003,Wisconsin,CondoCoop,138866.67
2003,Wisconsin,MiddleTier,137375
2003,Wisconsin,House,137325
2003,Wisconsin,TopTier,229408.33
2003,Wyoming,1bedroom,NaN
2003,Wyoming,2bedroom,NaN
2003,Wyoming,3bedroom,NaN
2003,Wyoming,4bedroom,144083.33
2003,Wyoming,5BedroomOrMore,NaN
2003,Wyoming,BottomTier,93208.33
2003,Wyoming,CondoCoop,123633.33
2003,Wyoming,MiddleTier,129966.67
2003,Wyoming,House,129966.67
2003,Wyoming,TopTier,NaN
2004,Alabama,1bedroom,79458.33
2004,Alabama,2bedroom,65466.67
2004,Alabama,3bedroom,109075
2004,Alabama,4bedroom,202750
2004,Alabama,5BedroomOrMore,286750
2004,Alabama,BottomTier,55383.33
2004,Alabama,CondoCoop,136641.67
2004,Alabama,MiddleTier,105641.67
2004,Alabama,House,104775
2004,Alabama,TopTier,189933.33
2004,Alaska,1bedroom,110641.67
2004,Alaska,2bedroom,152183.33
2004,Alaska,3bedroom,214025
2004,Alaska,4bedroom,274750
2004,Alaska,5BedroomOrMore,348950
2004,Alaska,BottomTier,147141.67
2004,Alaska,CondoCoop,153108.33
2004,Alaska,MiddleTier,208358.33
2004,Alaska,House,218550
2004,Alaska,TopTier,296033.33
2004,Arizona,1bedroom,95608.33
2004,Arizona,2bedroom,139983.33
2004,Arizona,3bedroom,160600
2004,Arizona,4bedroom,215983.33
2004,Arizona,5BedroomOrMore,326858.33
2004,Arizona,BottomTier,110891.67
2004,Arizona,CondoCoop,121375
2004,Arizona,MiddleTier,165558.33
2004,Arizona,House,172316.67
2004,Arizona,TopTier,287916.67
2004,Arkansas,1bedroom,71341.67
2004,Arkansas,2bedroom,73908.33
2004,Arkansas,3bedroom,110441.67
2004,Arkansas,4bedroom,190941.67
2004,Arkansas,5BedroomOrMore,296941.67
2004,Arkansas,BottomTier,50291.67
2004,Arkansas,CondoCoop,106066.67
2004,Arkansas,MiddleTier,87516.67
2004,Arkansas,House,87366.67
2004,Arkansas,TopTier,160508.33
2004,California,1bedroom,267183.33
2004,California,2bedroom,333825
2004,California,3bedroom,391991.67
2004,California,4bedroom,497400
2004,California,5BedroomOrMore,641175
2004,California,BottomTier,236300
2004,California,CondoCoop,365258.33
2004,California,MiddleTier,410508.33
2004,California,House,420241.67
2004,California,TopTier,685175
2004,Colorado,1bedroom,135300
2004,Colorado,2bedroom,169875
2004,Colorado,3bedroom,211933.33
2004,Colorado,4bedroom,286058.33
2004,Colorado,5BedroomOrMore,341575
2004,Colorado,BottomTier,140850
2004,Colorado,CondoCoop,167050
2004,Colorado,MiddleTier,212458.33
2004,Colorado,House,220833.33
2004,Colorado,TopTier,352725
2004,Connecticut,1bedroom,128750
2004,Connecticut,2bedroom,181158.33
2004,Connecticut,3bedroom,246033.33
2004,Connecticut,4bedroom,376716.67
2004,Connecticut,5BedroomOrMore,613291.67
2004,Connecticut,BottomTier,155475
2004,Connecticut,CondoCoop,167200
2004,Connecticut,MiddleTier,251708.33
2004,Connecticut,House,267833.33
2004,Connecticut,TopTier,467666.67
2004,Delaware,1bedroom,121891.67
2004,Delaware,2bedroom,136708.33
2004,Delaware,3bedroom,170983.33
2004,Delaware,4bedroom,280400
2004,Delaware,5BedroomOrMore,329750
2004,Delaware,BottomTier,113508.33
2004,Delaware,CondoCoop,NaN
2004,Delaware,MiddleTier,179391.67
2004,Delaware,House,178300
2004,Delaware,TopTier,309916.67
2004,DistrictofColumbia,1bedroom,285941.67
2004,DistrictofColumbia,2bedroom,330608.33
2004,DistrictofColumbia,3bedroom,285108.33
2004,DistrictofColumbia,4bedroom,472308.33
2004,DistrictofColumbia,5BedroomOrMore,959150
2004,DistrictofColumbia,BottomTier,177450
2004,DistrictofColumbia,CondoCoop,305508.33
2004,DistrictofColumbia,MiddleTier,309308.33
2004,DistrictofColumbia,House,323766.67
2004,DistrictofColumbia,TopTier,644100
2004,Florida,1bedroom,93791.67
2004,Florida,2bedroom,131883.33
2004,Florida,3bedroom,169233.33
2004,Florida,4bedroom,249941.67
2004,Florida,5BedroomOrMore,385141.67
2004,Florida,BottomTier,95675
2004,Florida,CondoCoop,144575
2004,Florida,MiddleTier,166800
2004,Florida,House,174558.33
2004,Florida,TopTier,316108.33
2004,Georgia,1bedroom,134275
2004,Georgia,2bedroom,105541.67
2004,Georgia,3bedroom,135075
2004,Georgia,4bedroom,220466.67
2004,Georgia,5BedroomOrMore,324816.67
2004,Georgia,BottomTier,85108.33
2004,Georgia,CondoCoop,149608.33
2004,Georgia,MiddleTier,142158.33
2004,Georgia,House,141691.67
2004,Georgia,TopTier,254383.33
2004,Hawaii,1bedroom,213416.67
2004,Hawaii,2bedroom,287925
2004,Hawaii,3bedroom,379266.67
2004,Hawaii,4bedroom,480983.33
2004,Hawaii,5BedroomOrMore,552775
2004,Hawaii,BottomTier,189325
2004,Hawaii,CondoCoop,258716.67
2004,Hawaii,MiddleTier,372933.33
2004,Hawaii,House,437341.67
2004,Hawaii,TopTier,620275
2004,Idaho,1bedroom,90600
2004,Idaho,2bedroom,96775
2004,Idaho,3bedroom,126308.33
2004,Idaho,4bedroom,158350
2004,Idaho,5BedroomOrMore,191291.67
2004,Idaho,BottomTier,91225
2004,Idaho,CondoCoop,117275
2004,Idaho,MiddleTier,130066.67
2004,Idaho,House,130491.67
2004,Idaho,TopTier,207908.33
2004,Illinois,1bedroom,153175
2004,Illinois,2bedroom,147150
2004,Illinois,3bedroom,164458.33
2004,Illinois,4bedroom,273408.33
2004,Illinois,5BedroomOrMore,359241.67
2004,Illinois,BottomTier,87766.67
2004,Illinois,CondoCoop,183666.67
2004,Illinois,MiddleTier,176450
2004,Illinois,House,173266.67
2004,Illinois,TopTier,322866.67
2004,Indiana,1bedroom,66891.67
2004,Indiana,2bedroom,79208.33
2004,Indiana,3bedroom,113933.33
2004,Indiana,4bedroom,161366.67
2004,Indiana,5BedroomOrMore,186325
2004,Indiana,BottomTier,72658.33
2004,Indiana,CondoCoop,116541.67
2004,Indiana,MiddleTier,111391.67
2004,Indiana,House,111183.33
2004,Indiana,TopTier,179683.33
2004,Iowa,1bedroom,74966.67
2004,Iowa,2bedroom,83675
2004,Iowa,3bedroom,109508.33
2004,Iowa,4bedroom,131425
2004,Iowa,5BedroomOrMore,NaN
2004,Iowa,BottomTier,66658.33
2004,Iowa,CondoCoop,115508.33
2004,Iowa,MiddleTier,87675
2004,Iowa,House,86716.67
2004,Iowa,TopTier,156041.67
2004,Kansas,1bedroom,NaN
2004,Kansas,2bedroom,NaN
2004,Kansas,3bedroom,107425
2004,Kansas,4bedroom,NaN
2004,Kansas,5BedroomOrMore,NaN
2004,Kansas,BottomTier,NaN
2004,Kansas,CondoCoop,105491.67
2004,Kansas,MiddleTier,NaN
2004,Kansas,House,NaN
2004,Kansas,TopTier,NaN
2004,Kentucky,1bedroom,74100
2004,Kentucky,2bedroom,90550
2004,Kentucky,3bedroom,115775
2004,Kentucky,4bedroom,185691.67
2004,Kentucky,5BedroomOrMore,219125
2004,Kentucky,BottomTier,66291.67
2004,Kentucky,CondoCoop,113416.67
2004,Kentucky,MiddleTier,110058.33
2004,Kentucky,House,109791.67
2004,Kentucky,TopTier,192933.33
2004,Louisiana,1bedroom,NaN
2004,Louisiana,2bedroom,NaN
2004,Louisiana,3bedroom,126600
2004,Louisiana,4bedroom,NaN
2004,Louisiana,5BedroomOrMore,304920
2004,Louisiana,BottomTier,65141.67
2004,Louisiana,CondoCoop,NaN
2004,Louisiana,MiddleTier,NaN
2004,Louisiana,House,NaN
2004,Louisiana,TopTier,178858.33
2004,Maine,1bedroom,155691.67
2004,Maine,2bedroom,182141.67
2004,Maine,3bedroom,209158.33
2004,Maine,4bedroom,262500
2004,Maine,5BedroomOrMore,330641.67
2004,Maine,BottomTier,113066.67
2004,Maine,CondoCoop,194783.33
2004,Maine,MiddleTier,195491.67
2004,Maine,House,195541.67
2004,Maine,TopTier,343775
2004,Maryland,1bedroom,149641.67
2004,Maryland,2bedroom,162583.33
